,logP,mMplx,EBV,BBV,VBV,IBV,JBV,HBV,KBV,BBI,VBI,IBI,JBI,HBI,KBI,BBJ,VBJ,IBJ,JBJ,HBJ,KBJ,BBH,VBH,IBH,JBH,HBH,KBH,BBK,VBK,IBK,JBK,HBK,KBK,BVI,VVI,IVI,JVI,HVI,KVI,BVJ,VVJ,IVJ,JVJ,HVJ,KVJ,BVH,VVH,IVH,JVH,HVH,KVH,BVK,VVK,IVK,JVK,HVK,KVK,BIJ,VIJ,IIJ,JIJ,HIJ,KIJ,BIH,VIH,IIH,JIH,HIH,KIH,BIK,VIK,IIK,JIK,HIK,KIK,BJH,VJH,IJH,JJH,HJH,KJH,BJK,VJK,IJK,JJK,HJK,KJK,BHK,VHK,IHK,JHK,HHK,KHK
74,1.232334,11.831463238585702,0.493,-6.977011625682476,-6.977011625682476,-6.872340657940541,-6.563779367617959,-6.682395496650218,-6.598595496650218,-6.781685460807924,-6.827907683030146,-6.781685460807924,-6.52024101636348,-6.6554076830301465,-6.580852127474591,-6.445249093202597,-6.571086028369591,-6.625537894774306,-6.445249093202597,-6.608922963536586,-6.550290350569985,-6.635162972863824,-6.716058455591902,-6.7136811305254716,-6.487581041951512,-6.635162972863824,-6.5675420694094395,-6.560785656721722,-6.65928187838419,-6.679160971583183,-6.471002281406861,-6.624886412389229,-6.560785656721722,-6.627218340626517,-6.7099938508306,-6.7099938508306,-6.485810177361212,-6.634065279402028,-6.566820381442845,-6.212415215986831,-6.393350244235419,-6.51747453802073,-6.393350244235419,-6.576752786608301,-6.529139792258018,-6.505769709892174,-6.617284972407436,-6.653626852749316,-6.458739184861648,-6.617284972407436,-6.5557880249104885,-6.414327029732127,-6.547481399766179,-6.611186280583432,-6.438356541650401,-6.604650525759368,-6.547481399766179,-5.69784931453507,-6.000551846180639,-6.278653112003424,-6.278653112003424,-6.505656276560385,-6.4823967828894995,-6.394275884955727,-6.532175182379614,-6.6018801004124,-6.4338871261735235,-6.6018801004124,-6.545659959897177,-6.243665692573432,-6.417205569874046,-6.531978576009015,-6.400315999321898,-6.581070600548893,-6.531978576009015,-8.37689567101814,-8.045625400747868,-7.522057833180299,-6.875814589937054,-6.875814589937054,-6.7257605358829995,-7.240648209683971,-7.178260926446976,-6.994700232805356,-6.6225441634411935,-6.718821620088593,-6.6225441634411935,-5.206398722456667,-5.6253987224566675,-6.050560012779249,-6.169108399876023,-6.437753561166347,-6.437753561166347
75,1.233609,9.319633753826372,0.647,-7.556859560277982,-7.556859560277982,-7.472795044148951,-7.168375689310242,-7.247617624794113,-7.161617624794113,-7.3999870301796475,-7.437109537302155,-7.399987030179648,-7.1334086826013,-7.225942870635488,-7.14736737205999,-7.0569441664000445,-7.175244755791007,-7.24077324302087,-7.056944166400045,-7.17854534518197,-7.116205463060163,-7.198040308299356,-7.282951734340099,-7.306259085978718,-7.08839460413638,-7.1980403082993565,-7.129022593507505,-7.122126616966591,-7.225002351643332,-7.2710258612990835,-7.071473384388924,-7.1875514700312415,-7.1221266169665896,-7.27592967219372,-7.3424092640304535,-7.342409264030454,-7.1057562028059635,-7.20880212117331,-7.1360980395406575,-6.838054657781175,-7.0081535278376705,-7.139181776425242,-7.008153527837671,-7.148301832922416,-7.096321606933716,-7.062223497416116,-7.179274779467398,-7.243223497416116,-7.0581209333135515,-7.179274779467397,-7.116685035877653,-6.969155887765079,-7.108230802634544,-7.200028759501741,-7.037376092078358,-7.166415819660651,-7.108230802634544,-6.294867931041562,-6.593507171547891,-6.887076791801055,-6.887076791801055,-7.073250842433966,-7.046978690535232,-6.866034222210446,-7.029511973966886,-7.1521677116718045,-7.014390194107402,-7.1521677116718045,-7.098863262023093,-6.723234980820237,-6.920504919470543,-7.085891422538028,-6.98256013419447,-7.132437434807967,-7.085891422538028,-8.492057177249793,-8.270750870943486,-7.906840961033578,-7.376831952024569,-7.376831952024569,-7.246570690763308,-7.50568577694776,-7.517795603537354,-7.449044158450649,-7.156969013941978,-7.240547048624059,-7.156969013941978,-5.739762786084443,-6.169762786084441,-6.629440205439278,-6.763343431245728,-6.996553108665082,-6.996553108665082
76,1.234029,11.256058008028884,0.534,-7.134961233835332,-7.134961233835332,-6.981903169319205,-6.618825749964366,-6.725893491899851,-6.633093491899851,-6.8493400593109355,-6.916929802900678,-6.849340059310935,-6.555160572131448,-6.686429802900678,-6.607147751618627,-6.470779029639885,-6.627951917655602,-6.673641505081928,-6.4707790296398855,-6.634124805671319,-6.572759383274463,-6.660312215291947,-6.772633738764045,-6.761608052315863,-6.513026121403551,-6.660312215291948,-6.589976519986368,-6.5829488560557525,-6.713577739347103,-6.725702004670361,-6.495781769573804,-6.649623079397481,-6.582948856055752,-6.623466171294192,-6.7445069876207215,-6.7445069876207215,-6.5048131100697,-6.655221273335006,-6.586629436600313,-6.179964787689902,-6.405956313113629,-6.538668177520409,-6.405956313113629,-6.593943601249222,-6.546341906333968,-6.480652635623512,-6.635489021459897,-6.67822406419494,-6.472979863950739,-6.635489021459897,-6.573656298627174,-6.388710675452267,-6.5653043190390985,-6.635551765123095,-6.452485930843867,-6.622785590321732,-6.565304319039099,-5.629798514357997,-5.985982058661794,-6.283323830813694,-6.283323830813694,-6.51792826119344,-6.496364970054199,-6.349545127466821,-6.5354069541647135,-6.617374167279468,-6.443755900300546,-6.617374167279468,-6.561746532619047,-6.200522220707819,-6.421649010073871,-6.548209337272237,-6.41053858062602,-6.596783979399026,-6.548209337272237,-8.398553503524377,-8.099535485506358,-7.56836431433519,-6.900481431452306,-6.900481431452306,-6.747877827848703,-7.243000204560677,-7.217433730572236,-7.032046447335243,-6.642907719011543,-6.74082101380923,-6.642907719011543,-5.174187040286954,-5.638187040286953,-6.07186445964179,-6.181767685448239,-6.454977362867593,-6.454977362867594
77,1.251989,12.531832906000954,0.649,-7.264510325355795,-7.264510325355795,-6.987116776968698,-6.625258712452568,-6.76688451890418,-6.62668451890418,-6.746867094035143,-6.8693628205308706,-6.746867094035144,-6.509875641043689,-6.695362820530868,-6.579661965830014,-6.441897739006848,-6.636561786158125,-6.605324065136514,-6.441897739006848,-6.653225833309402,-6.551958642739657,-6.687105713795463,-6.823743446302105,-6.719130514504055,-6.49655478376889,-6.687105713795463,-6.574233260296791,-6.562955492063087,-6.728972284674338,-6.661509648234372,-6.468881604573582,-6.6699521335408365,-6.562955492063087,-6.337506375388709,-6.556873722327485,-6.556873722327485,-6.418628824368302,-6.638802293756056,-6.542475763143811,-6.081714261933157,-6.361612567017903,-6.43815493989926,-6.361612567017903,-6.603460024645021,-6.5192396856619705,-6.468552075720123,-6.656908608076656,-6.617694932862982,-6.447839011007059,-6.656908608076656,-6.554379914547963,-6.316097378191646,-6.540530976375528,-6.546937332788696,-6.41385674255033,-6.635844256738752,-6.540530976375528,-5.764402526254117,-6.1193898680262695,-6.290883538912347,-6.290883538912346,-6.559617716127536,-6.490415184481966,-6.588856325204699,-6.748743913026714,-6.673530798272616,-6.474654920052476,-6.673530798272616,-6.56530831583702,-6.298935155489705,-6.527430043015268,-6.538971965305658,-6.410031270009133,-6.633472987800545,-6.538971965305658,-8.935950023118071,-8.54041849158654,-7.762868942036991,-6.997823896991945,-6.997823896991945,-6.778517590685639,-7.275306894440261,-7.272751981145463,-6.992127703688816,-6.6276652759431505,-6.76837625860211,-6.6276652759431505,-4.302220002775147,-5.003220002775148,-5.612252260839664,-5.964961938259019,-6.357590970517083,-6.357590970517083
78,1.276818,11.096359923379694,0.242,-7.436585729831305,-7.436585729831305,-7.128721213702273,-6.743901858863564,-6.839743794347435,-6.742943794347436,-6.862080721100491,-6.998032288052058,-6.862080721100491,-6.615844253864024,-6.760365621385391,-6.690755934775705,-6.545214540275568,-6.756149707269673,-6.715016111984801,-6.545214540275568,-6.71658487426378,-6.661971907662601,-6.7440587719182234,-6.907939197073227,-6.8073041217853625,-6.5895370712982055,-6.7440587719182234,-6.6800348569492245,-6.673637841095899,-6.8541827613309945,-6.774620208854085,-6.573840192061474,-6.7343288570488795,-6.673637841095899,-6.407752780522552,-6.651217066236836,-6.651217066236836,-6.514574209093979,-6.697592066236837,-6.649484923379694,-6.154924895131106,-6.45821868044184,-6.533874047673479,-6.458218680441841,-6.662659358407942,-6.626518115470089,-6.481930130949902,-6.707840997860769,-6.6856444166641875,-6.531108397128167,-6.707840997860768,-6.656223171242942,-6.405177176501148,-6.649250956296834,-6.650021671393315,-6.514000104991499,-6.697236200337696,-6.649250956296834,-5.841290303126531,-6.218802961354378,-6.388309290468301,-6.388309290468301,-6.619325113253112,-6.598027644898681,-6.550027370686486,-6.759823623613886,-6.717249853122082,-6.546287323848078,-6.717249853122082,-6.662409103707563,-6.403112479616913,-6.647674851805052,-6.649063399862311,-6.513539882479899,-6.696950925424684,-6.649063399862312,-8.567693256713028,-8.300026590046361,-7.6536932567130265,-6.996026590046361,-6.996026590046361,-6.8456932567130275,-7.429331021645592,-7.431047784651371,-7.125354143032874,-6.742284778871023,-6.838741426269867,-6.742284778871023,-5.391295407250667,-5.875295407250666,-6.179456697573245,-6.288005084670018,-6.55715024596034,-6.55715024596034
79,1.303917,12.23020280080577,0.753,-7.674654413708999,-7.674654413708999,-7.4171253814509335,-7.022086671773513,-7.143870542741254,-6.980470542741254,-7.194080293683265,-7.307803940406912,-7.194080293683264,-6.9149663335693035,-7.077470607073577,-6.936815336418306,-6.834906140687892,-7.033625197662352,-7.027379618094573,-6.834906140687892,-7.027844254636811,-6.904188066031703,-7.058775874322156,-7.204518124100722,-7.131282517369101,-6.884806875207897,-7.058775874322157,-6.924524324277869,-6.91111044144389,-7.0917964196134955,-7.062747721040867,-6.851892137497626,-7.038373245809968,-6.911110441443889,-6.814034433458831,-7.017692596724138,-7.017692596724139,-6.830253821213933,-7.024960453866995,-6.902292086520056,-6.4672197499583115,-6.752948563517634,-6.856728224534583,-6.752948563517634,-6.977041783856618,-6.870787546568482,-6.825659455262424,-7.026566659169629,-7.023088026690996,-6.832845047448017,-7.026566659169628,-6.903348099951069,-6.642440031225747,-6.886704503416439,-6.938051835993058,-6.792005297968085,-7.0012516089783015,-6.88670450341644,-6.036993940046275,-6.424531914729821,-6.657050902071593,-6.6570509020715924,-6.917598370426023,-6.831705965362732,-6.836331606426377,-7.034713339447456,-7.028041208299915,-6.835223878089142,-7.028041208299915,-6.9043175549041305,-6.50488378240086,-6.781699733321106,-6.874208935775094,-6.761343905100248,-6.982245745591046,-6.874208935775095,-9.111923521526489,-8.771806404409373,-8.08419379179676,-7.342455053058022,-7.342455053058022,-7.111031629634598,-7.359526500227735,-7.434098754562995,-7.270867540690164,-6.95184441930288,-7.100329968435828,-6.95184441930288,-4.222170542741253,-5.039170542741253,-5.814751187902544,-6.252525381450932,-6.666847962096092,-6.666847962096092
80,1.307927,10.476692647650534,0.718,-7.116757163779562,-7.116757163779562,-7.053795873456984,-6.837847486360211,-6.954802325069888,-6.8880023250698885,-6.999265297223184,-7.027068716026602,-6.999265297223184,-6.811658459616346,-6.938568716026602,-6.877329399787286,-6.757845889300828,-6.842779091658391,-6.887217205607312,-6.757845889300829,-6.905212294015956,-6.85539893448747,-6.928837908943713,-6.973307350927769,-6.966578387243094,-6.7959601410074875,-6.928837908943713,-6.870931797340525,-6.865146048154313,-6.924687609867158,-6.937017584678242,-6.781763176617789,-6.920037735811743,-6.865146048154313,-6.906350810915843,-6.956141627242372,-6.956141627242372,-6.790947749691351,-6.925730912956657,-6.868889076221963,-6.600695472509293,-6.722816941435845,-6.814280218272003,-6.722816941435845,-6.8834991448256755,-6.841123438610986,-6.857708520666408,-6.919010107967995,-6.9335656635235505,-6.780105346063233,-6.919010107967994,-6.864470425428312,-6.77661092233839,-6.857103544358821,-6.8959264728491725,-6.762028629489354,-6.907805019954734,-6.85710354435882,-6.221528090688509,-6.4333761919543315,-6.638300242587244,-6.638300242587243,-6.831110369169521,-6.806679989422686,-6.813053303388238,-6.884922155847254,-6.91284018863414,-6.7701516640439765,-6.91284018863414,-6.860413959125944,-6.672606758079982,-6.777711052558508,-6.8476558378345835,-6.738846021883663,-6.893434978938878,-6.8476558378345835,-8.497034989992873,-8.17040435936224,-7.694413368371253,-7.145512467470352,-7.145512467470353,-7.013386341344227,-7.496542358633194,-7.406669526263251,-7.230062589847066,-6.922501896205447,-7.007276462679435,-6.922501896205448,-5.7053378089408655,-6.0393378089408625,-6.398724905715055,-6.52324103474731,-6.759789421844083,-6.759789421844083
81,1.309564,10.793705173405876,0.3,-7.3359632379220026,-7.3359632379220026,-7.135118076631681,-6.875324528244585,-6.991143883083295,-6.917943883083295,-6.961166711867413,-7.0498590195597215,-6.961166711867413,-6.791782096482798,-6.9393590195597215,-6.883897481098183,-6.743196332541435,-6.883469417020805,-6.860001833523753,-6.743196332541435,-6.909242501500178,-6.864097118396052,-6.935862835053351,-7.0305430830604365,-6.949422622475849,-6.786141843025007,-6.935862835053351,-6.881598884654768,-6.876177045782031,-6.9849814118609554,-6.921721126386563,-6.772837835034759,-6.927616172566244,-6.87617704578203,-6.664771499936488,-6.8236031325895485,-6.8236031325895485,-6.725715377487508,-6.89840670401812,-6.856973030548733,-6.483651501089492,-6.685343591484971,-6.739541331597966,-6.685343591484971,-6.873381727078192,-6.840520145157289,-6.784420680121383,-6.914938384639087,-6.879134965835668,-6.7523852710859735,-6.914938384639087,-6.867841925542628,-6.714390757968873,-6.861480428797476,-6.846632528683969,-6.736775547980223,-6.905262494631755,-6.861480428797476,-6.258970996190685,-6.513831755684357,-6.635262135431192,-6.635262135431192,-6.84233808479828,-6.820110236697015,-6.894262550455056,-6.99878714061899,-6.930115009471449,-6.776869107832105,-6.930115009471449,-6.877819927504236,-6.754167341095038,-6.891844232710579,-6.865093721463135,-6.745641778722849,-6.910758343140027,-6.865093721463135,-8.702840308541013,-8.379380849081553,-7.769515984216688,-7.180002470703173,-7.180002470703173,-7.042110578811281,-7.658687832365417,-7.582317890168884,-7.284901705197784,-6.947260086700673,-7.03573407513998,-6.947260086700673,-5.789318076631686,-6.155318076631684,-6.4172858185671675,-6.530576141147812,-6.7774471088897466,-6.7774471088897466
82,1.339443,10.967760656251569,0.435,-7.434534849799957,-7.434534849799957,-7.204799365928988,-6.876818720767698,-7.016676785283828,-6.934876785283827,-7.005826183317096,-7.107276325767239,-7.005826183317096,-6.781259231750145,-6.957442992433905,-6.895933020923934,-6.716845135622885,-6.886680106153337,-6.8717036817918435,-6.716845135622885,-6.917515076683789,-6.86968207078988,-6.949686254125794,-7.064421417987618,-6.979770399387087,-6.768745598678495,-6.949686254125794,-6.890833286898159,-6.884952931650394,-7.015006668006397,-6.949726231398504,-6.754316491683978,-6.940742184379193,-6.8849529316503935,-6.6667963705372815,-6.848474941965854,-6.848474941965854,-6.70568922768014,-6.910599941965854,-6.865135656251569,-6.4026024641611725,-6.646800204274167,-6.725856701449309,-6.646800204274167,-6.874096814443659,-6.8411363624662584,-6.766166028656942,-6.924329642820556,-6.8945946000855125,-6.727838800329713,-6.924329642820556,-6.874162365653278,-6.691569963856564,-6.867386081904236,-6.859972915048391,-6.711211280542148,-6.914022858294702,-6.867386081904237,-6.074868251188278,-6.396621415745241,-6.5737479980237215,-6.573747998023721,-6.828814453719923,-6.811365086631316,-6.857390632832366,-6.993966745244544,-6.9369339583592975,-6.748172834237518,-6.9369339583592975,-6.882449180841733,-6.7114293679080115,-6.882545932325189,-6.86919010410433,-6.7156379568650655,-6.916766791220894,-6.86919010410433,-9.085112007602925,-8.694517413008331,-7.970868764359679,-7.244733629224543,-7.244733629224543,-7.084814710305624,-7.87416528052903,-7.7701305984481035,-7.408841581107062,-6.974812679372957,-7.077419615789141,-6.974812679372957,-5.7061800110902805,-6.11518001109028,-6.402631623993505,-6.491567107864473,-6.777873559477376,-6.777873559477376
83,1.361977,12.483841530446382,0.372,-6.963002820768961,-6.963002820768962,-6.7978995949625105,-6.568428627220575,-6.705715723994769,-6.639515723994768,-6.65490420850906,-6.7278130404178915,-6.65490420850906,-6.499753211358062,-6.663146373751225,-6.611528140132991,-6.4552501748471665,-6.575405381134003,-6.562240351664456,-6.455250174847167,-6.635560587420841,-6.593391628678209,-6.664467748338321,-6.735113452501297,-6.65934285905577,-6.5018849316864165,-6.664467748338321,-6.612396889170917,-6.607194175282654,-6.691393167725979,-6.632760925912376,-6.489118608532023,-6.656554376793989,-6.607194175282654,-6.411254795752504,-6.541821122283116,-6.541821122283117,-6.445443571262708,-6.62948183656883,-6.5893951018749535,-6.2329291010678505,-6.405694637791013,-6.459056219711918,-6.405694637791014,-6.604842942875759,-6.573196050220393,-6.551469125073977,-6.648854961459813,-6.606897696502548,-6.476697452302304,-6.648854961459812,-6.60213212873698,-6.481994765406655,-6.5958210991183455,-6.574653108198936,-6.461211564498595,-6.639255832376007,-6.5958210991183455,-6.0117149481679,-6.236828872218533,-6.3563858342438495,-6.3563858342438495,-6.574278239307141,-6.553101024117268,-6.680190476582212,-6.747115535130222,-6.6666401252941565,-6.505389539814063,-6.6666401252941565,-6.613825137003759,-6.538702471141678,-6.639109424106913,-6.600972409791985,-6.473851755395256,-6.647091019198937,-6.600972409791985,-8.58323792684278,-8.199823512428363,-7.549886575491428,-6.92958026918512,-6.92958026918512,-6.7866973863022375,-7.501292397498409,-7.373910894608234,-7.047731703856789,-6.688413784781642,-6.780090085359677,-6.688413784781642,-5.564260885285099,-5.895260885285097,-6.1487124981883206,-6.256647982059286,-6.512454433672189,-6.512454433672189
84,1.364945,12.96163567071646,0.455,-7.06634534813581,-7.06634534813581,-6.929771154587425,-6.68033889652291,-6.808342122329362,-6.736542122329363,-6.811484673565462,-6.871795214876004,-6.811484673565463,-6.623530257611046,-6.773128548209337,-6.713390656471446,-6.569617988987578,-6.68716415794632,-6.699228990952215,-6.569617988987579,-6.739710326905064,-6.691419560696813,-6.7669793376783725,-6.837821676030895,-6.790828761947637,-6.613609984268274,-6.7669793376783725,-6.7093478053488775,-6.70358949103552,-6.789432480120321,-6.761408130834008,-6.599480339062387,-6.758220893218558,-6.703589491035519,-6.609936691124625,-6.717941793165441,-6.717941793165441,-6.578605058471561,-6.745281078879725,-6.695082099287888,-6.352124371281432,-6.521138495575216,-6.598285388230584,-6.521138495575216,-6.709659682015895,-6.671662506874652,-6.653666195746986,-6.751323094403883,-6.738237624318414,-6.588352398433187,-6.751323094403883,-6.699054474135263,-6.575945545858345,-6.691994354030875,-6.702165750171625,-6.5710284062442685,-6.7405845923963685,-6.691994354030875,-6.032306556792408,-6.277002759324052,-6.449850860589876,-6.449850860589876,-6.665471113754434,-6.642610354260763,-6.693811314744562,-6.781968223409667,-6.7568698627539305,-6.597300776102876,-6.75686986275393,-6.702701244486951,-6.548697020409711,-6.671193952925047,-6.689519106299281,-6.564954689121367,-6.736819719796214,-6.689519106299281,-8.577014049094842,-8.219527562608354,-7.630905940986732,-7.017068103148892,-7.017068103148892,-6.873770805851595,-7.491930468404325,-7.3912194857453635,-7.127294630254034,-6.775202144704899,-6.867144341236691,-6.775202144704899,-5.549280832006786,-5.908280832006784,-6.225667928780977,-6.342184057813234,-6.598732444910008,-6.598732444910008
85,1.370016,11.74250303919865,0.344,-7.333857877908329,-7.333857877908329,-7.159870781134135,-6.897554652101877,-7.025706265005103,-6.954106265005103,-7.009181101876713,-7.086013010708623,-7.009181101876713,-6.825183950879563,-6.9808463440419555,-6.924612725808338,-6.772406772008081,-6.905269247450124,-6.899288893815546,-6.772406772008081,-6.9481317228921675,-6.903104217980577,-6.976303747790325,-7.060915793848784,-6.993921994025932,-6.817855563556489,-6.976303747790325,-6.9216261570020166,-6.916162988820817,-7.015006817536182,-6.96600933642787,-6.80445014247321,-6.967994223077744,-6.916162988820817,-6.752421406545588,-6.890013243280283,-6.890013243280283,-6.767952018790487,-6.9453703861374265,-6.901288753484365,-6.526573660667577,-6.717610383831419,-6.785192304735373,-6.717610383831419,-6.914165468577182,-6.88077281320995,-6.8409657986614105,-6.957604382299994,-6.931108655804268,-6.787688631384243,-6.957604382299994,-6.9093320990277105,-6.769187488687868,-6.902811779266756,-6.897794753160058,-6.771689191298537,-6.947686921150978,-6.902811779266755,-6.24640810248979,-6.503743545527765,-6.655161267046752,-6.655161267046752,-6.87545557084422,-6.855322659451815,-6.922252453718558,-7.019655264023008,-6.96883559189186,-6.805807488847363,-6.968835591891859,-6.916716153952749,-6.782627783574929,-6.9130715463561145,-6.904032691550389,-6.77468504328863,-6.949543938994152,-6.904032691550389,-8.84627781397343,-8.488376913072528,-7.861818354513969,-7.234674210369823,-7.234674210369823,-7.091494030189642,-7.762081073880734,-7.660745813765127,-7.358618646135068,-6.993005929372061,-7.084872981395183,-6.993005929372061,-5.8210191682309045,-6.179019168230905,-6.457728845650261,-6.560341748876069,-6.816680458553489,-6.816680458553489
86,1.414321,11.818070902897958,0.421,-7.165909612575378,-7.165909612575378,-7.054812838381829,-6.7636838061237645,-6.915796709349571,-6.845796709349571,-6.9585922704193255,-7.007652099479155,-6.9585922704193255,-6.717472612299668,-6.887152099479155,-6.82696406529112,-6.648310588556111,-6.770795853782044,-6.814583673035482,-6.648310588556111,-6.844281119007977,-6.798778172053164,-6.8756988922690825,-6.944374711578206,-6.920119618575549,-6.69899561503259,-6.875698892269083,-6.819434056130907,-6.813812296684692,-6.8971330355595875,-6.891396679556228,-6.685201045635154,-6.867148148909713,-6.8138122966846915,-6.794642331469385,-6.8824994743265275,-6.882499474326528,-6.680928045755101,-6.8644994743265295,-6.812070902897958,-6.421678247530726,-6.597794066739766,-6.709398586513776,-6.597794066739766,-6.812967795553325,-6.778190959395133,-6.765851122678178,-6.860521452348507,-6.869136836963891,-6.674510463337518,-6.860521452348507,-6.809455518282573,-6.689918803011465,-6.8025578495494905,-6.83389496646209,-6.657585091320206,-6.850030040241886,-6.8025578495494905,-5.9590139408726435,-6.244615206695428,-6.494665839606819,-6.494665839606819,-6.7490424218853,-6.736162675049856,-6.739419849033791,-6.8403449075818,-6.856869497745734,-6.668618912265639,-6.856869497745733,-6.807054509455335,-6.605968653409206,-6.738473765883643,-6.794931843593254,-6.638872538889778,-6.838430821098367,-6.794931843593254,-8.961115947943005,-8.536296128123185,-7.888007839834896,-7.163836668663724,-7.163836668663724,-7.00887270469976,-7.787689400007784,-7.6405506716840845,-7.343394602319922,-6.902278995383506,-7.001706741048247,-6.902278995383507,-5.686877354510853,-6.036877354510855,-6.368361225478599,-6.434006386768924,-6.711441870639892,-6.711441870639892
87,1.449158,11.955188031554531,0.545,-8.013220289619046,-8.013220289619046,-7.814039644457756,-7.548465450909369,-7.633842870264208,-7.554242870264209,-7.641529911896412,-7.729487176853676,-7.641529911896413,-7.465615381981881,-7.582487176853676,-7.52047862984513,-7.4151565973698546,-7.556683119963174,-7.536465045306986,-7.4151565973698546,-7.551209642556495,-7.49991494707516,-7.573021512511129,-7.677190688773307,-7.609733647143548,-7.450344807462414,-7.573021512511129,-7.514255347763566,-7.508383665475606,-7.62784882080726,-7.579733791420191,-7.435936982016328,-7.564090634409275,-7.5083836654756055,-7.347591092779024,-7.5051063989014715,-7.5051063989014715,-7.400096194819838,-7.541874256044327,-7.493777317268817,-7.153292551328543,-7.356786901611027,-7.414928144548882,-7.356786901611028,-7.515028427034757,-7.476127297091255,-7.406401706768207,-7.549999997366497,-7.532401706768207,-7.413205125571626,-7.549999997366497,-7.4991196554861554,-7.330745352780412,-7.492247055391081,-7.497287918047155,-7.396341266514804,-7.539546714868947,-7.492247055391081,-6.912263980921618,-7.172795626491238,-7.303061449276049,-7.303061449276049,-7.481726006238075,-7.454232335352,-7.4603917786271285,-7.591213792678651,-7.557459694317997,-7.425239553802774,-7.557459694317997,-7.504024097128301,-7.317241201288682,-7.481938542801974,-7.491020342392977,-7.393331180838784,-7.537680874090318,-7.491020342392977,-9.020827671194173,-8.78238622975273,-8.281692536059037,-7.7730619054284045,-7.773061905428405,-7.645773617140117,-8.056968378375345,-8.046615777219273,-7.834344100918695,-7.5582169332886355,-7.639887453519849,-7.5582169332886355,-6.331349321877118,-6.729349321877116,-7.033446096070663,-7.173575128328726,-7.401462225102919,-7.401462225102919
88,1.457818,11.484080204997342,0.869,-7.922467301771533,-7.922467301771533,-7.62509955983605,-7.283609237255406,-7.397038269513471,-7.280638269513471,-7.3675502904674275,-7.498866529783666,-7.3675502904674275,-7.159917811834949,-7.3203665297836675,-7.230229777646914,-7.100361148022881,-7.294905352345081,-7.243541894584768,-7.100361148022881,-7.283449556667283,-7.205958397531723,-7.312802082765279,-7.457074004820193,-7.342140435289636,-7.1477143945456145,-7.312802082765279,-7.225256467176261,-7.216509256214807,-7.383568030354184,-7.297448802814301,-7.1262506500015395,-7.299497501386931,-7.216509256214806,-6.928712858058567,-7.163876123364689,-7.163876123364689,-7.062100613160608,-7.259733266221832,-7.190365919283057,-6.74039941403689,-7.020125402737454,-7.076475685223331,-7.020125402737454,-7.233714385788303,-7.173259583528416,-7.082037469954608,-7.28091781183495,-7.235037469954607,-7.096276786193924,-7.280917811834949,-7.204293880211018,-6.9681017713991595,-7.193943996143767,-7.182157390014369,-7.070880432012098,-7.2651755511948455,-7.193943996143767,-6.5067953948707595,-6.841801723984683,-6.968054888541646,-6.968054888541645,-7.201437799934051,-7.152039065756836,-7.222794490711629,-7.388365919283057,-7.300365919283057,-7.127651633568771,-7.300365919283057,-7.217080204997342,-6.999677342011657,-7.21804748516094,-7.19681231133681,-7.077918650805112,-7.269538282706954,-7.19681231133681,-9.261134259051403,-8.944350475267617,-8.24640452932167,-7.581999123916262,-7.581999123916262,-7.402242367159505,-7.899970378407751,-7.905294077829715,-7.614658239679425,-7.278594655864395,-7.393929915980002,-7.278594655864395,-5.463047946932824,-6.045047946932824,-6.4836285920941155,-6.735402785642503,-7.057225366287665,-7.057225366287665
89,1.478624,12.415260552745409,0.518,-8.14897023016476,-8.14897023016476,-7.973996036616375,-7.6093637785518595,-7.735667004358312,-7.644467004358312,-7.822451435936292,-7.899719242204098,-7.822451435936292,-7.536582490067346,-7.690552575537431,-7.6148061367909925,-7.4545847177748765,-7.618904953531262,-7.651716348423207,-7.454584717774877,-7.639725189287648,-7.581389236438925,-7.669406699778181,-7.78289119933531,-7.75141998587207,-7.50246870154966,-7.669406699778181,-7.600903599689606,-7.594059041410396,-7.725373902871352,-7.716449469621983,-7.485673650982184,-7.658996069118205,-7.594059041410396,-7.564235042541329,-7.7026074915209195,-7.70260749152092,-7.479025858867857,-7.654875348663777,-7.591349838459694,-7.150545863479872,-7.3868142250617925,-7.51060518551377,-7.3868142250617925,-7.597716767434674,-7.553770439751058,-7.487886926371783,-7.644326486811343,-7.667172640657498,-7.462007805492661,-7.644326486811343,-7.584414398899255,-7.3988008478645915,-7.576321846729517,-7.625825819487748,-7.442150450588768,-7.632017646956532,-7.576321846729517,-6.637361818568191,-6.995070679327685,-7.272425109707433,-7.272425109707433,-7.5268111856568005,-7.507152957808699,-7.417796852511217,-7.590822613635338,-7.634642285766486,-7.446384674525268,-7.634642285766486,-7.57804743799131,-7.266182843133954,-7.475086728614527,-7.5642748676738325,-7.412589796099191,-7.613694090577719,-7.564274867673833,-9.639575868060735,-9.286837129321992,-8.665819111303971,-7.941620913105771,-7.941620913105771,-7.779873165358022,-8.414780783959284,-8.351879049855235,-8.097364598988184,-7.668613153901477,-7.772393500722288,-7.668613153901478,-6.222002488229265,-6.678002488229268,-7.079647649519595,-7.179841197906695,-7.4694218430679875,-7.4694218430679875
