,name,logP,new_mod,new_EBV,new_M_B,new_M0_B,new_M_V,new_M0_V,new_M_I,new_M0_I,new_M_J,new_M0_J,new_M_H,new_M0_H,new_M_K,new_M0_K
84,VZPup,1.364945,13.161635670716459,0.25076522071031665,-1.104457049108023,-1.7558147720912147,-2.467957333610782,-2.894071738814947,-4.055551241756207,-4.223071738814948,-5.196009596281601,-5.194842274796715,-5.812233891700331,-5.873798564144252,-6.013133948600884,-6.164387122675191
85,SWVel,1.370016,11.60250303919865,0.3080651989313085,-2.449452115436696,-2.3886821405734047,-3.638433631746777,-3.5209391072971385,-4.967932839467911,-4.804939107297138,-5.917610772222703,-5.757709643278906,-6.471494476449862,-6.4346659326264435,-6.637690779711877,-6.7242544911573825
86,XPup,1.414321,12.318070902897958,0.19277382583859795,-0.6503774921688175,-1.4032500042727123,-2.0739003603566295,-2.577506970996446,-3.7628712130328297,-3.977506970996446,-4.92281710447589,-4.944277506978214,-5.584643034697978,-5.660233796325751,-5.799347608335539,-5.95982235485669
87,RYVel,1.449158,11.55518803155453,0.4375549278112622,-2.156555697602325,-2.3983671329292857,-3.6371404483849075,-3.7506240996530185,-5.310183100987401,-5.28762409965302,-6.553850137269001,-6.461394635634787,-7.16937241900083,-7.174350924982324,-7.385889369157346,-7.499939483513264
88,KQSco,1.457818,11.184080204997342,1.078817465966948,-0.9248808487432898,0.1757406936279032,-2.6517906200705843,-1.7405162730958297,-4.538128137361873,-3.89251627309583,-5.9569716461987285,-5.565286809077597,-6.688745790125599,-6.508243098425135,-6.917727744391058,-6.909831656956074
89,AQPup,1.478624,12.495260552745409,0.23831884063594572,-1.0708456631282859,-2.0414396541201634,-2.726890407999513,-3.3966966208438962,-4.646011504739905,-4.961696620843897,-5.969476470479607,-6.039467156825664,-6.688750556546402,-6.794423446173202,-6.928759505520646,-7.10901200470414
90,KNCen,1.531857,11.70949627515709,0.9171941180504016,-2.775461446863754,-2.028675376531844,-4.261103276459886,-3.6199323432555777,-5.96132133194919,-5.4799323432555775,-7.311517519537506,-6.998702879237345,-8.027273142392895,-7.895659168584882,-8.268001508312123,-8.292247727115821
91,UCar,1.58897,10.682760074756944,0.1710698362639581,-3.704775972940629,-3.880939176131698,-4.973825645889528,-5.037196142855431,-6.325223942005555,-6.272196142855432,-7.2830552215276585,-7.1759666788372,-7.839014943131941,-7.8349229681847365,-8.00542487772172,-8.113511526715675
92,RSPup,1.61742,11.014873144905652,0.302443714080784,-1.998899132295672,-2.440052246280405,-3.585656341386583,-3.851309213004139,-5.302349328366057,-5.372309213004139,-6.509101838278083,-6.461079748985906,-7.177514903468699,-7.210036038333444,-7.388466345286881,-7.520624596864383
93,SVVul,1.652569,11.9554976151152,0.04510238804592981,-1.2114787496539434,-2.7626767164899553,-3.115918328503554,-4.228933683213688,-5.18677740885532,-5.771933683213689,-6.6142964634245995,-6.813704219195456,-7.341766764238493,-7.5276605085429935,-7.585254680008415,-7.818249067073933
